,index,text,blob_polarity,blob_subjectivity,vader_score,vader_sentiment
2911,3678,georgia joined russia free positive influence development,0.31363636363636366,0.6727272727272727,0.7845,positive
2912,3679,joining eu exchange baltic state refraining large cattle livestock citizen baltic state given 800 euro compensation,0.21428571428571427,0.42857142857142855,0.0,neutral
2913,3680,vaccine cause autism vaccine associated high child mortality rate child mortality rate germany immunization mandatory lower 6 10 compared italy czech republic respectively,0.08,0.31999999999999995,0.128,positive
2914,3681,european country total mess baltic country people cant even afford eat nbsp,-0.05833333333333333,0.30833333333333335,-0.3612,negative
2915,3682,aim u statement national day victim communism impose permanent guilt russia nbsp,-0.07500000000000001,0.05,-0.6597,negative
2916,3683,poland ready let ukrainian slave territory pay low wage illegal worker slave poland nbsp,-0.09999999999999999,0.43333333333333335,-0.5574,negative
2917,3684,russia guarantee security ukraine nbsp,0.0,0.0,0.5267,positive
2918,3685,osce observer acting independently receive instruction western europe western europe tell guy seen anything bird singing one shooting say seen anything bird singing going anywhere nbsp nbsp,0.0,0.03125,0.0,neutral
2919,3686,ussr mass famine caused europe forced moscow pay import grain west also responsible holocaust banned hitler paying reichsmarks import provoking nazi mass murder jew get gold nbsp,-0.05000000000000002,0.375,-0.891,negative
2920,3687,american agent collecting genetical material russian invent genetical weapon effect much harmfull nuclear bomb work selectively hitting russian chance u built lot genetical laboratory around russia situated ukraine caucasus,0.05,0.05,-0.5267,negative
2921,3688,west building nuclear waste burial chernobyl nuclear waste whole world come ukraine poison population since european country dont want receive dangerous waste,-0.16666666666666666,0.21666666666666667,-0.8614,negative
2922,3689,u overwhelmed russia military capability began mobilizing force catch u unit commander europe general ben hodges acknowledged recent step taken russia crimea donbas syria completely unexpected,0.012500000000000004,0.4625,0.0516,positive
2923,3690,u ground missile defence alaska aimed russian chinese rocket u missile defence system make harder rocket fly also shoot,0.17500000000000002,0.225,-0.1531,negative
2924,3691,u send 20 000 peacekeeper east ukraine surely worsen situation u follow international law surely result genocide local population,0.25,0.4444444444444444,0.6249,positive
2925,3694,venezuela national assembly decided suspend several opposition lawmaker allegedly involved receiving bribe whitewash save businessmen economic sanction imposed u consequence accusation opposition lawmaker even pointed juan guaidó,0.03333333333333333,0.10000000000000002,-0.2732,negative
2926,3695,u control disobedient country latin america organising coup bribing corrupt politician financing proamericanleaning opposition group bolivian revolution similar character ukrainian orange revolution euromaidan clear u behind main creator colour revolution,-0.12666666666666668,0.5633333333333334,0.3818,positive
2927,3696,president germany frankwalter steinmeier spoke reunification crimea,0.0,0.0,0.0,neutral
2928,3697,foreign minister finland timo soini told sergei lavrov would glad russia joined european centre excellence countering hybrid threat,0.125,0.375,0.5719,positive
2929,3698,south ossetian side expressed concern regarding outbreak nontypical pandemic disease human animal georgia well called lugar laboratory located territory georgia increased rate outbreak dangerous pandemic south ossetia,-0.3,0.5,0.0258,positive
2930,3699,listen barack obama head u intelligence agency james comey fbi director say quite opposite say trace conspiracy wikileaks russia said hawkish people u intelligence community,0.0,0.0,0.4215,positive
2931,3700,network twitter demonstratively banned account rt sputnik advertising decision explained pressure u government intelligence service,0.0,0.0,-0.2732,negative
2932,3701,european union leadership changed position war eastern ukraine considering russian plan ending conflict u special representative ukraine mr volker recently made announcement,0.08928571428571429,0.20535714285714285,-0.5423,negative
2933,3702,letter addressed konrad szymański secretary state european affair ministry foreign affair poland high representative european union foreign affair security policy federica mogherini urge polish authority reconsider position concerning education reform undertaken government ukraine,-0.018,0.15799999999999997,0.4019,positive
2934,3704,ukraine appealing nato help security nuclear power plant,0.5,0.5,0.6249,positive
2935,3705,russophobic attitude uk russianbritish relation represent significant conflict europe example deeprooted prejudice spoil relation two country good british russophobia gone far accuse russia interfering referendum uk citizen decided leave eu,0.29375,0.61875,0.5596,positive
2936,3706,result vote pace demonstrate abolition sanction imposed russia resolution prohibits osce extend term restriction imposed russia without consent member state make possibility extension sanction russia questionable therefore sanction could lifted january next year,-0.25,0.5,-0.5948,negative
2937,3707,photo showing dead man depicts corpse georgian boy beaten death turkish men stealing jacket turkey,-0.2,0.4,-0.9607,negative
2938,3708,british government offered replace term pregnant woman pregnant people united nation international covenant civil political right order protect right transgender person,0.17687074829931973,0.31020408163265306,0.6597,positive
2939,3709,visa free regime eu georgia failure europe restoring eu visa regime georgia,0.04166666666666666,0.55,0.296,positive
2940,3710,purpose called antihomophobia propaganda fact propaganda homosexuality aimed promoting homosexual relation society especially among adolescent threat georgia national value,-0.06666666666666667,0.39999999999999997,-0.4144,negative
