Unnamed: 0,topics
4549,"istanbul, pervert, right, expected, convention"
4550,"profitable, trade, ukraine, kyiv, time"
4551,"eu, trade, received, promised, time"
4552,"april, november, june, ukraine, scientist"
4553,"election, campaign, arabia, saudi, candidate"
4554,"conspiracy, secret, american, establishment, vitaly"
4555,"intends, religious, liquidate, maslenitsa, holiday"
4556,"standard, blame, ukraine, observer, radiation"
4557,"europe, noticed, easily, russia, woman"
4558,"recent, massive, influx, sweden, crime"
4559,"belittling, essence, importance, russia, aimed"
4560,"east, move, nato, aggressively, promised"
4561,"monetary, fund, fertile, get, internation"
4562,"repression, first, ukraine, time, political"
4563,"crimean, annexed, russia, revenue, doubled"
4564,"held, yanukovich, escape, recognizing, bribe"
4565,"commercial, minister, refused, czech, industry"
4566,"europe, swedish, society, country, sweden"
4567,"atmosphere, ukraine, country, accuse, radioactive"
4568,"europe, cloud, accident, france, reason"
4569,"suburb, looted, car, shop, unknown"
4570,"york, grave, dance, nazi, russian"
4571,"diplomat, refusing, protocol, adopt, ukrainian"
4572,"make, peace, aim, inevitable, sabotaged"
4573,"ban, business, ukraine, largest, weapon"
4574,"yanukovych, export, russia, weapon, ukrainian"
4575,"blood, plan, drowning, ukraine, ukrainian"
4576,"ban, federation, russia, ukrainian, despite"
4577,"authority, april, local, recognize, new"
4578,"able, stop, genocide, russia, fact"
4579,"police, official, nogo, swedish, crime"
4580,"european, russian, bombed, troop, every"
4581,"electricity, hosting, resident, ukrainian, finance"
4582,"territory, donbas, could, ukrainian, simply"
4583,"french, city, least, army, going"
4584,"ukrainian, noncombat, casualty, use, risen"
4585,"distract, provoked, world, sochi, antigovernment"
4586,"minsk, recognised, context, council, entire"
4587,"informational, ukraine, hypnosis, russia, topic"
4588,"provided, nothing, referendum, weapon, peaceful"
4589,"victim, nation, russia, ukrainian, current"
4590,"victim, yearold, girl, image, sexual"
4591,"eu, public, presidential, programme, election"
4592,"situation, heating, ukraine, country, throughout"
4593,"canada, ukraine, military, ending, cooperation"
4594,"swore, army, wwii, militant, ukrainian"
4595,"vote, cancel, politician, swedish, election"
4596,"planned, base, war, russian, annexation"
4597,"last, french, african, medium, monday"
4598,"brought, power, president, soil, resource"
4599,"said, jeanclaude, brexit, following, juncker"
4600,"wounded, strong, take, drug, severely"
4601,"proof, nbsp, raping, finnish, dying"
4602,"state, commanded, czech, german, signed"
4603,"state, eu, need, johannes, commissioner"
4604,"former, bandera, mp, lipšic, slovak"
4605,"ukrainian, base, battalion, army, destroyed"
4606,"destruction, system, eastern, using, weapon"
4607,"ukraine, eastern, tactical, kyivs, force"
4608,"situation, hostility, nationalist, ukrainian, force"
4609,"state, better, sending, alliance, provocation"
4610,"zelenskyy, minister, ukraine, else, needed"
4611,"russia, west, expand, nato, promised"
4612,"antirussian, order, terror, destroy, later"
4613,"leader, murdering, secret, givi, ukrainian"
4614,"ukraine, lpr, legitimacy, dpr"
4615,"ukrainian, like, occupation, donbas, army"
4616,"secret, dutch, shot, western, medium"
4617,"act, terrorist, prepares, luhansk, ukraine"
4618,"merkel, state, europe, angela, loyal"
4619,"chemical, destruction, human, earth, weapon"
4620,"coup, war, born, ukraine, result"
4621,"africa, migrant, east, sexually, attacked"
4622,"hand, preoccupied, goal, russia, political"
4623,"consumption, army, casualty, mostly, ukrainian"
4624,"politician, ngo, organised, western, world"
4625,"bankrupt, attack, plotting, baltic, troop"
4626,"president, eastern, european, country, unification"
4627,"excavation, start, university, crimea, delegation"
4628,"sending, flank, eastern, russia, provocation"
4629,"leader, nadiya, separatist, accused, vkontakte"
4630,"murdering, givi, separatist, post, ukrainian"
4631,"usa, order, ukraine, wave, prevent"
4632,"parliament, tatar, join, asked, european"
4633,"taxpayer, arab, money, refugee, german"
4634,"lithuania, defence, visit, germanled, nato"
4635,"lithuania, poll, le, channel, anonymous"
4636,"catastrophe, work, country, demographic, due"
4637,"promise, chancellor, deutschland, poland, german"
4638,"maidan, ukraine, washington, european, successful"
4639,"commit, among, radical, terror, islamist"
4640,"bulgaria, eu, commissioner, nation, year"
4641,"eu, totalitarianism, ideologist, create, new"
4642,"europe, well, fragmented, past, want"
4643,"usa, nothing, power, instrument, used"
4644,"avdiivka, speech, law, ukraine, democracy"
4645,"thats, started, ukraine, financed, electoral"
4646,"conspiracy, paedophile, pizzagate, john, podesta"
4647,"homeland, human, security, trafficking, product"
4648,"ukraine, armed, coup"
4649,"attention, easier, defeat, establish, ukraine"
4650,"destruction, ussr, cia, russian, russia"
4651,"speaking, trump, vassal, poroshenko, english"
4652,"former, french, agent, macron, could"
4653,"germany, eurozone, exit, end, want"
4654,"policy, base, carry, hate, current"
4655,"solution, military, russian, estonian, russia"
4656,"general, president, took, pretending, poroshenko"
4657,"join, army, ready, separatist, ukrainian"
4658,"tested, flag, system, parliamentary, czech"
4659,"need, ukraine, trump, government, support"
4660,"parliament, february, european, postponed, strasbourg"
4661,"preparing, started, nuland, avdiivka, year"
4662,"sanction, heart, antirussian, president, changed"
4663,"membership, eurasian, treaty, security, economic"
4664,"race, eu, create, globalisation, new"
4665,"baghdadi, name, bakr, different, al"
4666,"invested, clinton, worsening, military, help"
4667,"lithuania, serf, nato, german, structure"
4668,"test, provoked, ukraine, trump, fight"
4669,"five, nun, milano, hosting, migrant"
4670,"july, five, monastery, hosting, migrant"
4671,"ukraine, building, south, caliphate, new"
4672,"need, tool, provoked, moscow, wave"
4673,"treatment, without, minister, million, migrant"
4674,"return, president, strategy, statement, belarus"
4675,"president, authority, bandit, separatist, poroshenko"
4676,"footballer, zozulya, roman, nazi, ukrainian"
4677,"returned, dpr, control, avdiivka"
4678,"state, split, society, building, ukrainian"
4679,"ukrainian, avdiivka, army, around, clash"
4680,"arab, ukraine, spring, libya, prepared"
4681,"history, socalled, allrussian, eurointegration, belarus"
4682,"secret, deprive, donbas, citizenship, ukrainian"
4683,"neonazism, ukraine, government, german, supporting"
4684,"colour, clinton, preparing, hillary, supporter"
4685,"terrorist, ideology, one, part, terrorism"
4686,"salary, ukraine, nonpayment, fighter, due"
4687,"plan, base, crimea, russia, black"
4688,"plan, base, crimea, russia, black"
4689,"plan, base, sea, crimea, russia"
4690,"plan, base, sea, crimea, russia"
4691,"location, base, sea, crimea, black"
4692,"president, use, referendum, russia, practically"
4693,"plan, base, sea, crimea, black"
4694,"earlier, fascist, moscow, ukraine, control"
4695,"visit, ukraine, monitoring, mission, osce"
4696,"day, violence, year, refugee, every"
4697,"baptism, banning, european, court"
4698,"prepared, called, berlin, national, realize"
4699,"nobody, hybrid, russian, propaganda, going"
4700,"ukraine, coup"
4701,"russian, investigation, taken, began, key"
4702,"cent, party, unchanged, favour, per"
4703,"military, russia, airstrikes, syria, coordinated"
4704,"ban, kiev, language, trying, russian"
4705,"enact, make, russian, poised, ukrainian"
4706,"russophobia, ukrainian"
4707,"yatsenuk, expensive, purchased, arseniy, property"
4708,"eu, closer, moldova, lose, russia"
4709,"formed, number, berlin, russian, example"
4710,"lied, foreign, minister, nazi, family"
4711,"centre, interior, ministry, threat, terrorism"
4712,"incident, military, crimea, side, strait"
4713,"five, milano, pregnant, hosting, became"
4714,"participate, bulgarian, president, uprising, recruited"
4715,"official, ukraine, russian, two, ukrainian"
4716,"official, ukraine, russian, two, ukrainian"
4717,"letter, donbas, russia, poroshenko, wrote"
4718,"freeland, grand, collaborator, nazi, heritage"
4719,"exercise, russia, invading, ukrainian, host"
4720,"russia, host, ukrainian, multinational, decided"
4721,"ukrainian, stuck, naval, sea, ship"
4722,"state, luhansk, independent, people, republic"
4723,"interior, call, war, donbas, crimea"
4724,"attack, serf, operation, russian, resolve"
4725,"bulgaria, ngo, soros, euro, elect"
4726,"day, ukraine, avenger, holiday, new"
4727,"call, foreign, margot, castrated, affair"
4728,"common, government, people, havel, supported"
4729,"gave, seize, un, right, russia"
4730,"government, ukrainian, illegitimate, detat, current"
4731,"force, battalion, vinnitsa, vinogrodsky, volyn"
4732,"commander, anatoly, ukraine, vinogrodsky, volyn"
4733,"acting, involvement, halfdecade, russia, limited"
4734,"bad, resolving, fault, russia, anything"
4735,"seceded, ukraine, crimea, violation, regime"
4736,"thousand, tank, flow, europe"
4737,"bureaucracy, brussels, anyone, elected"
4738,"service, secret, world, reputation, destroying"
4739,"west, sending, poland, american, materialized"
4740,"enemy, handed, prison, ukraine, property"
4741,"enemy, begun, sent, separatist, property"
4742,"almost, last, half, million, decreased"
4743,"delivered, preventing, assistance, humanitarian, russia"
4744,"ukraine, russia, merely, detat, expressed"
4745,"deserted, last, week, ukrainian, soldier"
4746,"power, seized, ukraine, government, country"
4747,"ukraine, begin, separatist, hunt"
4748,"service, order, murder, russia, alert"
4749,"fake, cnn, story, trump, russian"
4750,"doesnt, west, michel, dutch, spekkers"
4751,"reserve, alliance, western, ukraine, partner"
4752,"fighting, ukraine, russia"
4753,"czech, european, wrong, value, terrorism"
4754,"border, russian, security, therefore, deployed"
4755,"statement, european, campaign, russia, election"
4756,"population, humanity, commit, ukraine, crime"
4757,"designed, developed, obama, administration, daesh"
4758,"europe, consumption, ukraine, gas, used"
4759,"retired, street, die, donbas, soldier"
4760,"america, tillerson, named, secretary, nominee"
4761,"institute, influence, press, operation, russian"
4762,"georgia, power, famous, saakashvili, hybrid"
4763,"eu, within, agreement, eastern, country"
4764,"general, antiimmigrant, poll, afd, sunday"
4765,"winter, consumption, tripled, ukraine, entire"
4766,"war, ukraine, donbas, crimea, ukrainian"
4767,"dutch, journalist, donbas, block, access"
4768,"terrorist, secret, orchestrated, western, izmir"
4769,"foreign, isi, instructor, trained, force"
4770,"provide, silent, nato, medium, czech"
4771,"retired, murderer, donbas, government, betrayer"
4772,"utmost, britain, contribute, brexit, assurance"
4773,"cyberattacks, announce, report, cia, russian"
4774,"rector, ranked, say, world, victor"
4775,"civilian, exemplify, bombing, nato, picture"
4776,"migration, silent, mainstream, official, european"
4777,"state, eu, law, protect, member"
4778,"snowman, white, next, yellow, euro"
4779,"ukrainan, ukraine, armed, trained, syria"
4780,"president, refused, christmas, orthodox, congratulate"
4781,"war, obama, start, trump, remain"
4782,"ussr, person, touch, emblem, apply"
4783,"secret, democratic, providing, member, document"
4784,"us, romania, brand, chocolate, labour"
4785,"europe, lying, situation, donbas, troop"
4786,"eurasian, losing, moldova, turn, therefore"
4787,"th, crash, plane, january, airport"
4788,"similar, hybrid, carry, censorship, internet"
4789,"underway, sends, tank, deployment, massive"
4790,"center, threat, allowed, czech, ctht"
4791,"center, opinion, different, ctht, terrorism"
4792,"spread, flu, ukrainian, force, current"
4793,"interest, bad, turkey, tight, american"
4794,"russia, ukraine, russian, blackmail, gas"
4795,"dortmund, germany, oldest, fire, new"
4796,"eu, impose, france, terror, tax"
4797,"eve, eg, sexually, year, woman"
4798,"data, access, given, thirdparty, private"
4799,"place, overthrowing, maidan, take, belarus"
4800,"mccain, senator, john, daesh, supporter"
4801,"state, freedom, restricted, medium, russian"
4802,"trained, daesh, created"
